AREACD,P50
E01031931,25487.51
E01031932,27948.97
E01031933,25170.05
E01031934,27486.66
E01031935,28092.21
E01031936,23968.16
E01031937,23014.97
E01031938,26872.45
E01031939,29111.49
E01031940,26190.16
E01031941,26883.59
E01031942,26345.4
E01031944,27336.88
E01031946,17650.04
E01031947,23132.59
E01031948,27869.9
E01031949,26461.13
E01031950,27887.5
E01031951,24800.62
E01031952,22973.62
E01031953,26875.37
E01031954,26969.45
E01031955,26447.39
E01031956,22417.5
E01031957,25174.56
E01031958,25440.85
E01031959,27397.39
E01031960,24164.28
E01031961,24050.24
E01031962,30592.55
E01031963,23375.98
E01031964,26024.26
E01031965,26310.97
E01031966,28959.99
E01031967,25019.02
E01031968,26490
E01031969,30013.46
E01031970,30023.24
E01031971,25851.74
E01031972,29227.74
E01031973,27652.52
E01031974,27008.02
E01031975,23854.69
E01031976,24835.83
E01031977,28169.41
E01031978,27431.72
E01031979,26923.94
E01031980,24458.78
E01031981,21155.06
E01031982,25286.69
E01031983,22347.86
E01031984,30061.4
E01031985,24960.63
E01031986,24300.08
E01031988,14869.91
E01031989,24553.39
E01031990,23943.39
E01031991,22689.67
E01031992,26480.64
E01031993,23882.86
E01031994,26835.92
E01031995,26029.7
E01031996,25288.56
E01031997,29972.52
E01031998,17155.27
E01031999,27594.9
E01032000,26684.26
E01032001,27282.59
E01032002,26661.1
E01032003,25243.14
E01032004,25138.87
E01032005,28505.6
E01032006,29179
E01032007,26228.93
E01032008,23901.98
E01032009,27443.28
E01032010,21952.75
E01032011,26300.96
E01032012,26262.04
E01032013,25468.34
E01032014,23151.05
E01032015,25485.31
E01032016,26718.93
E01032017,27895.32
E01032018,30407.36
E01032019,23991.35
E01032020,27208.31
E01032021,26361.62
E01032022,25030.94
E01032023,22797.66
E01032024,24579.7
E01032025,25589.19
E01032026,31202.65
E01032027,25695.05
E01032029,23632.1
E01032030,22343.73
E01032031,23791.87
E01032032,29587.33
E01032033,29650.03
E01032034,26748.6
E01032035,24619.16
E01032036,23363.2
E01032037,22199.82
E01032038,25087.37
E01032039,23904.16
E01032040,24207.06
E01032041,28784.45
E01032042,27271.95
E01032043,25259.2
E01032044,26631.5
E01032045,27219.19
E01032046,25674.46
E01032047,28133.56
E01032048,24383.01
E01032049,28366.99
E01032050,25517.48
E01032051,24166.59
E01032052,24883.94
E01032053,25187.64
E01032054,22768.2
E01032055,28836.5
E01032056,24572.27
E01032057,25456.36
E01032058,24819.56
E01032059,27849.89
E01032060,26614.93
E01032061,26555.94
E01032062,22441.01
E01032063,24380.42
E01032064,24051.11
E01032065,22833.33
E01032066,24944.4
E01032067,24749.08
E01032068,23332.1
E01032069,26872.78
E01032070,23664.23
E01032071,27808.53
E01032072,26682.02
E01032073,24541.76
E01032074,24650.9
E01032075,26171.8
E01032076,24506.66
E01032077,27625.29
E01032078,24777.76
E01032079,24378.51
E01032080,28341.14
E01032081,23265.73
E01032082,24695.3
E01032083,24508.13
E01032084,25662.63
E01032085,24419.63
E01032086,21495.17
E01032087,23476.05
E01032088,25031.91
E01032089,22289.41
E01032090,22967.32
E01032091,24359.04
E01032092,25549.27
E01032093,22756.81
E01032094,22410.53
E01032095,25043.86
E01032096,21348.68
E01032097,25832.09
E01032098,25976.95
E01032099,27330.21
E01032100,24830.54
E01032101,23166.14
E01032102,25688.11
E01032103,22114.88
E01032104,21882.87
E01032105,25798.69
E01032106,25071.79
E01032107,12940.36
E01032108,23671.56
E01032109,23946.65
E01032110,24928.9
E01032111,23752.54
E01032112,25172.88
E01032113,23530.44
E01032114,23164.78
E01032115,22770.54
E01032116,23829.09
E01032117,24976.8
E01032118,21941.41
E01032119,23976.09
E01032121,24722.69
E01032122,27135.82
E01032123,25260.25
E01032124,25438.6
E01032125,26290.17
E01032126,26693.62
E01032127,25606.7
E01032128,23444.78
E01032129,24605.09
E01032130,26301.94
E01032131,21337.16
E01032132,22519.06
E01032133,22855.1
E01032134,25961.97
E01032135,29964.53
E01032136,28189.76
E01032137,26202.88
E01032138,29869
E01032139,27212.77
E01032140,26835.19
E01032141,31034.82
E01032142,30432.18
E01032143,33539.63
E01032144,31116
E01032145,27154.16
E01032146,27981.71
E01032147,26280.22
E01032148,32017.93
E01032149,34047.46
E01032150,28722.31
E01032151,28125.1
E01032152,22659.06
E01032153,27631.67
E01032154,29869.09
E01032155,28432.78
E01032156,23152.29
E01032157,21627.67
E01032158,27634.77
E01032159,23565.31
E01032160,24863.77
E01032161,21714.33
E01032162,27528.05
E01032166,23839.29
E01032168,23813.75
E01032169,24203.15
E01032170,26770.9
E01032171,25433.96
E01032172,24128.63
E01032173,26866.48
E01032174,24099.13
E01032175,25288.11
E01032176,25565.5
E01032177,29066.53
E01032178,26682.01
E01032179,24366.55
E01032180,25578.6
E01032181,24570.35
E01032182,26543.87
E01032183,24274.84
E01032184,24736.14
E01032185,26282.35
E01032186,24995.42
E01032187,23189.15
E01032188,22233.8
E01032189,26264.9
E01032190,24669.06
E01032191,26044.45
E01032192,25726.31
E01032193,23663.79
E01032194,23640.98
E01032195,24045.42
E01032196,23858.19
E01032197,23957.47
E01032198,25238.61
E01032199,23949.97
E01032200,23854.69
E01032201,23404.35
E01032202,21659.9
E01032203,23915.47
E01032204,20375.3
E01032205,24092.64
E01032206,23437.05
E01032207,27240.87
E01032208,26628.9
E01032209,27032.03
E01032210,25728.07
E01032211,24723.75
E01032212,22855.86
E01032213,22517.8
E01032214,21312.85
E01032215,23000.82
E01032216,23352.44
E01032217,24967.69
E01032218,27754.75
E01032219,28602.93
E01032220,25498.6
E01032221,25102.77
E01032222,23485.06
E01032223,25274.92
E01032224,18899.87
E01032225,21215.65
E01032226,26237.81
E01032227,28496.83
E01032228,27426.07
E01032229,25473.76
E01032230,26187.49
E01032231,24518.76
E01032232,21151.63
E01032233,29907.49
E01032234,20658.46
E01032235,21429.32
E01032236,20756.93
E01032237,26337.76
E01032238,24425.19
E01032239,20358.06
E01032240,22948.59
E01032241,22032.52
E01032242,24854.45
E01032243,28698.46
E01032244,24822.95
E01032245,20779.01
E01032246,25976.32
E01032247,24761.3
E01032248,32044.32
E01032249,26456.63
E01032250,21627.77
E01032251,22463.71
E01032252,19491.5
E01032253,27699.67
E01032254,22864.31
E01032255,24475
E01032256,24699.21
E01032257,27254.69
E01032258,24433.42
E01032259,25550.03
E01032260,21411.31
E01032261,25937.44
E01032262,20899.28
E01032263,24161.32
E01032264,22586.2
E01032265,23474.32
E01032266,26888.91
E01032267,24554.09
E01032268,26441.49
E01032269,24711.3
E01032270,28736.47
E01032271,28622.9
E01032272,28596.38
E01032273,28045.31
E01032274,25754.78
E01032275,23442.22
E01032276,26055.1
E01032277,21099.33
E01032278,21223.01
E01032279,23277.44
E01032280,23479.17
E01032281,23465.82
E01032282,22387.44
E01032283,22756.86
E01032284,28313.54
E01032285,25112.29
E01032286,23646.71
E01032287,23458.75
E01032288,24065.38
E01032289,27252.45
E01032290,25071.59
E01032292,21525.47
E01032294,23589.58
E01032295,24895.66
E01032296,24848.2
E01032297,25806.4
E01032298,27273.71
E01032299,25343.56
E01032300,27937.88
E01032301,22994.76
E01032302,18920.58
E01032303,20947.35
E01032304,21535.03
E01032305,24122.81
E01032306,23115.43
E01032307,21344.15
E01032308,24979.34
E01032309,24804.81
E01032310,22361.68
E01032311,21269.14
E01032312,22168.85
E01032313,21308.12
E01032314,23465.99
E01032315,21066.58
E01032316,25267.19
E01032317,23979.01
E01032318,19876.75
E01032319,22279.71
E01032320,22179.64
E01032321,21659.75
E01032322,22244.35
E01032323,28961.14
E01032324,26881.63
E01032325,26331.64
E01032326,26791.01
E01032327,24178.32
E01032328,24692.08
E01032329,26048.54
E01032330,22462.99
E01032331,21157.77
E01032332,20234.24
E01032333,22116.14
E01032334,27436.28
E01032335,33052.48
E01032336,29298.46
E01032337,28922.71
E01032338,27512.17
E01032339,31427.78
E01032340,22714.68
E01032341,24730.67
E01032342,23161.77
E01032343,21809.63
E01032344,26472.56
E01032345,25670.86
E01032346,28366.22
E01032347,25435.46
E01032348,28012.58
E01032349,24819.71
E01032350,22523.29
E01032351,23574.63
E01032352,24008.35
E01032353,22515.13
E01032354,25704.3
E01032355,23763.03
E01032356,25373.13
E01032357,24681.52
E01032358,22895.7
E01032359,23020.96
E01032360,23389.84
E01032361,28575.49
E01032362,29223.42
E01032363,29410.13
E01032364,31319.38
E01032365,22730.57
E01032366,25883.51
E01032367,28792.71
E01032368,21219.09
E01032369,21797.33
E01032370,24132.09
E01032371,23776.2
E01032372,25786.52
E01032373,27046.24
E01032374,24435.05
E01032375,24568.56
E01032376,25581.91
E01032377,22319.88
E01032378,21754.61
E01032379,25149.24
E01032380,24282.06
E01032381,22541.42
E01032382,25722.12
E01032383,27808.39
E01032384,22681.69
E01032385,23066.21
E01032386,24474.93
E01032387,25520.22
E01032388,26576.76
E01032389,23746.25
E01032390,24335.13
E01032391,24193.36
E01032392,25716.08
E01032393,27994.13
E01032394,26912.62
E01032395,27298.21
E01032396,26289.61
E01032397,23214.39
E01032398,25296.14
E01032399,25390.21
E01032400,26933.32
E01032401,24055.14
E01032402,28532.9
E01032403,25174.4
E01032404,24832.02
E01032405,25823.38
E01032406,21172.62
E01032407,24337.85
E01032408,25663.74
E01032409,23433.76
E01032410,26751.87
E01032411,24828.47
E01032412,24741.81
E01032413,26110.02
E01032414,25586.61
E01032415,26100.77
E01032416,27975.41
E01032417,26096.08
E01032418,23836.06
E01032419,27249.66
E01032420,24941.6
E01032421,27914.28
E01032422,21391.83
E01032423,22402.39
E01032424,20290.3
E01032425,24429.14
E01032426,22616.3
E01032427,23947.54
E01032428,22270.96
E01032429,25212.54
E01032430,23731.85
E01032431,25345.39
E01032432,24609.51
E01032433,28187.51
E01032434,19949.61
E01032435,20580
E01032436,22518.01
E01032437,21458.43
E01032438,25397.26
E01032439,25024.85
E01032440,23055.04
E01032441,22737.62
E01032442,24734.64
E01032443,22980.11
E01032444,22921.15
E01032445,22514.16
E01032446,23870.59
E01032447,23693.63
E01032448,24205.42
E01032449,20694.19
E01032450,21986.99
E01032451,25378.25
E01032452,23940.1
E01032453,21564.04
E01032454,23351.26
E01032455,23783.51
E01032456,21496.12
E01032457,24138.57
E01032458,24677.35
E01032459,22770.28
E01032460,22069.57
E01032461,22298.81
E01032462,23439.7
E01032463,24763.79
E01032464,21743.83
E01032465,20912.06
E01032466,24364.24
E01032467,25054.72
E01032468,24645.92
E01032469,20938.98
E01032470,21992.94
E01032471,19313.44
E01032472,24296.93
E01032473,23143.87
E01032474,20702.8
E01032475,23407.22
E01032476,22868.09
E01032477,26095.74
E01032478,21678.31
E01032479,22999.41
E01032480,23895.4
E01032481,21927.18
E01032482,25637.38
E01032483,22573.82
E01032484,23484.09
E01032485,28803.86
E01032486,29551.22
E01032487,22424.24
E01032488,29255.22
E01032489,24453.24
E01032490,29163.19
E01032491,28559.99
E01032492,22101.98
E01032493,26273.62
E01032494,21757.65
E01032495,26849.85
E01032496,28219.4
E01032497,20368.19
E01032498,23558.49
E01032499,26579.22
E01032500,20297.74
E01032501,27778.1
E01032502,21153.26
E01032503,27945.97
E01032504,29289.28
E01032505,21539.24
E01032506,23695
E01032507,25609.48
E01032508,21701.86
E01032509,20780.83
E01032510,22948.4
E01032511,23020.73
E01032512,21989.6
E01032513,23823.61
E01032514,19599.34
E01032515,21933.72
E01032516,28039.88
E01032517,23046.82
E01032518,21097.71
E01032519,23857.26
E01032520,29282.16
E01032522,31353.87
E01032523,21596.06
E01032524,22156.68
E01032525,22428.61
E01032526,22125.23
E01032527,23567.58
E01032528,22884.24
E01032529,22698.56
E01032530,25961.08
E01032531,21061.07
E01032532,26591.04
E01032533,32786.86
E01032534,21573.1
E01032535,26901.52
E01032536,23815.92
E01032537,23378.72
E01032538,21428.54
E01032540,24450.67
E01032541,21787.03
E01032542,23016.48
E01032543,19940.87
E01032544,25862.26
E01032545,23074.89
E01032546,25910.6
E01032548,29530.52
E01032549,29988.63
E01032550,22676.06
E01032551,24803.87
E01032552,23638.53
E01032553,27243.52
E01032554,33541.78
E01032555,23549.31
E01032556,23096.63
E01032557,19473.6
E01032558,19454.29
E01032559,23611.05
E01032560,25196.54
E01032561,20462.02
E01032562,23132.01
E01032563,28506.1
E01032564,23609.61
E01032565,21730.73
E01032566,25124.12
E01032567,25646.04
E01032568,25953.54
E01032569,22063.79
E01032570,25577.53
E01032571,27347.58
E01032572,33577.95
E01032573,31879.84
E01032574,22688.79
E01032575,22175.51
E01032576,28003.85
E01032577,27860.89
E01032579,21052.57
E01032580,20046.86
E01032581,23159.58
E01032582,28335.21
E01032583,28257.13
E01032584,25270.55
E01032585,24371.08
E01032586,22979.03
E01032587,22463.47
E01032588,24746.02
E01032589,23954.32
E01032590,25521.45
E01032591,23601.75
E01032592,23134.51
E01032593,30672.1
E01032594,27048.09
E01032595,20600.08
E01032596,23298.77
E01032597,19425.94
E01032598,25285.59
E01032599,23880.99
E01032600,23695.84
E01032601,24230.82
E01032602,20153.98
E01032603,22390.73
E01032604,28188.07
E01032605,26555.88
E01032606,22743.24
E01032607,23214.96
E01032608,22393.11
E01032609,25772.09
E01032610,27973.76
E01032611,27779.91
E01032612,24656.12
E01032613,23160.2
E01032614,28015.55
E01032615,25335.01
E01032616,29355.74
E01032617,27275.48
E01032618,26492.73
E01032619,27030.83
E01032620,27895.46
E01032621,21695.08
E01032622,27202.05
E01032623,36654.23
E01032624,34187.7
E01032625,30568.26
E01032626,31030.07
E01032627,20069.13
E01032628,23872.65
E01032629,24690.88
E01032630,25605.55
E01032631,24659.12
E01032632,26193.51
E01032633,22531.11
E01032634,28771.7
E01032635,21971.85
E01032636,21880.92
E01032637,55012.98
E01032638,56434.56
E01032639,29470.92
E01032640,55963.65
E01032641,27688.39
E01032642,25283.72
E01032643,25442.39
E01032644,22844.09
E01032645,23280.34
E01032646,33229.67
E01032647,32581.72
E01032648,22546.56
E01032649,23270.42
E01032650,21076.51
E01032651,26076.44
E01032652,24266.87
E01032653,23549.66
E01032654,27217.77
E01032655,29593.68
E01032656,26938.2
E01032657,23194.15
E01032658,20115.78
E01032659,21701.4
E01032660,24959.89
E01032661,24138.56
E01032662,21641.18
E01032663,24258.5
E01032664,24343.32
E01032665,24242.36
E01032666,26136.04
E01032667,26214.53
E01032668,25824.78
E01032669,26216.32
E01032670,26021.46
E01032671,25702.77
E01032672,26769.87
E01032673,25308.3
E01032674,30702.16
E01032675,30882.87
E01032676,28880.72
E01032677,30062.12
E01032678,31260.98
E01032679,24711.04
E01032680,26869.66
E01032681,24465.09
E01032682,29563.97
E01032683,24614.76
E01032684,21555.04
E01032685,30804.83
E01032686,27463.88
E01032687,24469.32
E01032688,28245.88
E01032689,27325.68
E01032690,27101.37
E01032691,25393.15
E01032692,27695.28
E01032693,25986.37
E01032694,25628.77
E01032695,24608.36
E01032696,24561.74
E01032697,20349.98
E01032698,25032.91
E01032699,24579.05
E01032700,32097.48
E01032701,29627.96
E01032702,30537.21
E01032703,30443.97
E01032704,28656.42
E01032705,30124.1
E01032706,29370.59
E01032707,32831.77
E01032708,25760.84
E01032709,27218.13
E01032710,28868.71
E01032711,28463.66
E01032712,26868.9
E01032713,31353.17
E01032714,23320.98
E01032715,22978.32
E01032716,22636.73
E01032717,23269.02
E01032719,25007.76
E01032720,21838.89
E01032722,25634.55
E01032724,24504.49
E01032725,35526.06
E01032726,26097.23
E01032727,28166.64
E01032728,26322.59
E01032729,22168.83
E01032730,23724.32
E01032731,27335.55
E01032732,24582.6
E01032733,26482.25
E01032734,23567.99
E01032735,30113.76
E01032737,29096.75
E01032738,19913.26
E01032739,49699.4
E01032740,38369.25
E01032741,24895.52
E01032742,26584.93
E01032743,23612.54
E01032744,22397.08
E01032745,22746.27
E01032746,29069.29
E01032748,27685.83
E01032750,18577.95
E01032751,21091.14
E01032753,25497.34
E01032755,17983.74
E01032756,17245.1
E01032758,32460.88
E01032759,30086.6
E01032761,31514.51
E01032763,35991.86
E01032764,28028.18
E01032765,26972.9
E01032766,34784.89
E01032767,47817.14
E01032768,49253.58
E01032769,35386.93
E01032770,33164.63
E01032771,30566.27
E01032772,25412.13
E01032773,37613.13
E01032774,28043.84
E01032775,44061.97
E01032776,49456.88
E01032777,31695.97
E01032778,39784.43
E01032779,35054.51
E01032780,44994.91
E01032781,40915.05
E01032782,35573.59
E01032783,29222.21
E01032784,31918.79
E01032785,29107.97
E01032786,21770.24
E01032787,19983.52
E01032788,28518.52
E01032789,30476.96
E01032790,27222.24
E01032792,32694.81
E01032794,33722.92
E01032795,28410.27
E01032797,24633.28
E01032798,21609.2
E01032799,21816.53
E01032800,24002.26
E01032802,25094
E01032803,38054.81
E01032805,23363.43
E01032807,21001.22
E01032808,20948.22
E01032809,20671.92
E01032810,24269.08
E01032811,28175.64
E01032812,30376.17
E01032813,27080.24
E01032814,25827.38
E01032815,22263.8
E01032816,28393.24
E01032817,24497.88
E01032818,27816.46
E01032819,26300.57
E01032820,26100.04
E01032821,27810.07
E01032822,25668.71
E01032823,23464.46
E01032824,24528.32
E01032825,30562.44
